Date,APA,BKR,COG,CVX,COP,DVN,EOG,XOM,HAL,HP,HES,HFC,MRO,NOV,NBL,OXY,OKE,PXD,SLB,FTI,VLO,WMB
2008-09-25,96.33,37.37,9.2,56.87,37.79,88.14,42.95,55.94,28.58,33.48,82.6,9.41,18.198,43.58,24.69,48.84,7.75,56.86,66.16,17.77,23.46,12.29
2008-09-26,92.25,36.76,8.81,56.53,37.49,84.81,41.9,55.93,28.02,32.32,77.0,9.13,17.8784,42.4,24.44,48.5,7.69,55.84,64.66,17.5,22.45,12.03
2008-09-29,83.01,33.67,7.61,50.39,34.08,75.67,37.6,51.36,24.96,28.58,65.46,8.1,16.4115,35.44,21.02,40.77,7.09,49.94,55.43,15.59,19.7,10.32
2008-09-30,87.55,35.1,8.19,53.62,36.02,78.32,39.66,53.85,26.69,30.54,70.59,8.27,17.458,39.02,22.83,44.18,7.3,51.28,58.7,16.84,19.91,11.17
2008-10-01,84.09,32.71,7.67,53.44,34.77,76.89,39.78,54.49,24.99,29.73,68.81,8.11,16.9939,36.56,22.12,42.28,7.29,49.37,57.78,16.23,19.24,10.62
2008-10-02,76.62,29.65,6.78,51.72,33.3,71.36,34.85,53.74,22.69,26.14,59.39,7.17,15.7372,31.97,19.67,38.82,6.95,44.91,54.16,13.78,17.01,9.26
2008-10-03,75.97,28.6,6.57,51.61,32.53,70.86,35.44,54.05,22.09,25.75,61.92,6.55,15.5795,32.05,19.14,38.59,7.09,44.81,54.52,14.66,16.89,9.0
2008-10-06,72.59,26.13,6.38,49.96,31.84,66.47,33.58,53.62,20.31,23.04,62.14,6.15,14.6512,28.76,17.56,36.88,6.53,43.59,52.24,14.01,16.0,8.35
2008-10-07,67.25,23.72,5.69,47.69,30.08,62.3,31.55,52.75,17.96,21.82,52.71,5.83,13.3814,25.44,16.14,33.79,6.17,38.91,49.23,13.7,14.95,8.27
2008-10-08,67.55,24.02,5.45,47.52,30.5,62.22,31.75,53.39,17.3,21.89,53.56,5.62,12.8297,26.45,16.33,34.21,5.93,37.34,49.71,13.76,14.74,8.39
2008-10-09,60.28,21.69,5.11,41.61,26.47,53.93,28.53,47.15,15.61,20.39,46.01,4.91,11.77,22.3,14.75,30.1,5.3,33.02,45.51,13.55,12.52,7.37
2008-10-10,56.08,19.02,4.83,37.6,23.72,51.53,26.42,43.24,14.35,17.05,45.51,4.54,11.192,18.2,13.61,27.53,4.92,29.62,45.47,12.53,12.02,6.8
2008-10-13,68.04,24.15,6.09,45.44,27.66,62.59,31.81,50.68,17.73,21.57,50.93,5.29,13.8061,22.64,16.86,32.15,6.4,35.24,49.27,14.45,14.19,8.59
2008-10-14,67.03,23.37,6.47,44.56,28.01,64.58,31.45,50.25,17.59,21.84,50.15,5.57,13.0705,23.21,19.06,32.96,6.26,33.81,50.11,15.01,14.39,8.58
2008-10-15,54.81,20.09,5.29,39.0,24.14,53.8,27.22,43.24,14.58,17.64,40.54,4.38,10.5133,18.7,15.87,26.87,5.57,27.37,40.89,13.31,11.51,7.71
2008-10-16,63.52,21.61,5.8,41.02,25.54,60.04,30.75,48.16,14.59,18.33,44.33,4.43,11.5642,18.28,17.86,29.06,5.76,29.43,39.99,14.25,11.58,8.15
2008-10-17,62.03,20.32,5.92,40.54,25.82,60.8,30.68,47.18,15.05,18.21,43.5,4.62,11.3628,19.87,18.28,29.16,5.92,29.44,37.57,13.27,11.91,8.66
2008-10-20,68.47,22.5,6.54,45.26,28.39,68.44,33.39,52.0,17.14,20.09,49.35,4.96,11.989,24.29,20.42,33.57,6.63,32.21,41.9,14.41,13.21,9.78
2008-10-21,66.58,22.59,6.41,43.43,26.54,66.31,32.2,49.58,17.1,21.04,47.06,5.29,11.5423,23.84,19.03,31.06,6.42,31.66,40.42,13.5,13.21,9.32
2008-10-22,58.46,17.6,5.71,40.14,24.13,59.55,29.38,44.78,14.54,20.13,42.16,4.86,9.8478,19.02,16.81,28.16,6.19,27.18,37.39,11.96,11.77,7.98
2008-10-23,61.69,18.3,5.76,43.41,25.32,62.36,29.51,48.81,15.44,20.15,46.33,4.74,11.0344,20.81,17.91,30.47,5.99,25.2,39.12,12.06,11.22,8.22
2008-10-24,58.64,18.22,5.76,41.55,23.83,59.97,29.31,47.87,15.37,19.39,42.95,4.62,10.3163,19.81,17.24,28.66,5.79,23.87,35.72,11.09,10.49,7.92
2008-10-27,54.15,17.26,5.45,40.12,22.43,55.37,28.03,45.83,13.75,17.78,37.3,4.36,9.712,18.26,15.37,26.39,5.48,21.2,32.53,10.09,9.93,7.51
2008-10-28,60.15,18.04,6.21,45.52,24.67,60.31,30.05,51.91,15.04,19.84,43.44,4.72,10.9249,19.8,17.62,31.17,6.3,23.3,36.08,10.87,11.05,8.15
2008-10-29,62.94,19.12,6.44,46.16,24.97,61.64,32.3,51.77,15.53,21.62,45.69,4.74,11.2271,20.52,18.84,31.87,6.37,24.57,38.24,11.52,11.47,8.42
2008-10-30,66.42,19.64,6.56,48.23,25.81,65.96,34.25,52.04,16.46,23.67,49.31,5.2,12.1422,23.95,20.23,34.32,6.94,26.27,39.65,12.3,12.63,9.12
2008-10-31,69.26,20.36,6.36,48.5,25.9,69.44,36.01,51.4,16.31,24.26,51.78,5.61,12.7421,23.22,21.45,34.83,6.99,27.3,38.82,12.66,13.52,9.9
2008-11-03,66.7,19.35,6.01,47.91,25.67,66.89,33.72,51.52,15.13,23.41,49.64,5.47,12.221,23.08,20.63,33.35,6.83,25.26,37.38,13.22,13.33,9.5
2008-11-04,70.0,21.63,6.45,50.83,27.77,71.28,37.45,53.73,16.61,25.05,52.44,5.82,13.5259,25.58,22.29,36.43,6.75,28.65,39.15,14.4,14.44,9.92
2008-11-05,67.66,20.11,6.12,48.68,26.62,68.5,36.41,51.1,15.84,23.47,50.71,5.4,13.1187,23.25,21.31,33.83,6.79,24.32,37.76,13.51,13.6,9.25
2008-11-06,63.05,19.46,6.02,45.58,24.45,63.55,34.34,48.51,15.04,21.04,48.79,5.29,12.2692,21.54,20.09,32.31,6.36,22.96,36.19,12.17,12.26,8.54
2008-11-07,64.77,19.94,6.58,47.76,25.68,65.36,35.55,51.57,16.02,20.56,52.66,5.34,12.5232,21.71,20.43,32.9,6.55,24.01,38.62,11.48,12.75,9.2
2008-11-10,66.08,19.45,6.65,48.33,25.36,66.81,36.09,51.62,15.91,20.6,53.6,5.3,12.4838,21.51,21.12,33.23,6.31,24.39,38.44,10.92,13.08,9.16
2008-11-11,63.92,18.27,6.41,47.81,24.44,63.55,35.08,50.67,15.28,19.08,48.71,5.07,11.7087,20.18,20.78,31.62,6.17,23.28,36.56,10.05,12.67,8.62
2008-11-12,59.44,17.24,5.8,43.74,22.18,58.34,33.9,48.07,14.27,17.36,43.62,4.73,10.5703,19.23,19.04,28.27,5.75,21.43,33.82,9.2,11.68,7.6
2008-11-13,67.55,19.07,6.51,49.22,24.49,63.53,37.81,52.59,15.79,19.62,49.69,5.12,12.2167,21.47,22.35,31.44,6.2,24.0,38.86,11.03,12.83,8.15
2008-11-14,63.97,18.02,6.04,47.66,23.6,60.23,35.88,51.39,14.92,18.42,47.76,4.99,11.6868,20.05,20.95,30.22,5.89,21.84,36.65,9.83,12.93,7.77
2008-11-17,62.56,17.98,6.0,46.41,23.28,59.83,35.8,51.18,14.44,18.33,43.46,4.67,11.0388,19.24,20.31,29.48,5.87,21.4,36.04,9.5,12.52,7.88
2008-11-18,63.68,18.67,6.08,48.13,24.84,60.93,36.73,53.23,14.55,18.73,44.17,4.63,11.2477,19.69,20.94,30.5,5.99,21.96,37.76,9.78,12.26,7.88
2008-11-19,60.73,17.99,5.84,46.3,23.07,58.89,34.39,51.2,13.33,16.67,39.96,3.97,10.7187,17.65,19.08,28.92,5.88,20.15,35.55,8.87,10.9,6.86
2008-11-20,51.78,15.72,4.92,42.23,20.81,51.1,28.91,47.78,11.09,13.81,33.07,3.15,8.7048,13.88,16.13,25.54,5.18,15.67,29.77,7.36,9.31,5.73
2008-11-21,57.27,17.08,5.54,46.22,23.32,59.22,33.25,52.87,12.63,14.68,38.59,3.95,10.0118,16.72,18.4,29.48,5.67,17.82,33.82,8.31,10.85,6.65
2008-11-24,61.41,18.61,6.15,48.72,24.65,62.5,37.22,54.96,13.54,15.97,43.05,4.16,10.8965,19.52,20.4,31.7,5.99,19.42,34.87,9.03,11.54,7.13
2008-11-25,61.98,18.37,6.29,50.19,25.51,62.75,37.39,54.48,13.35,16.67,42.82,4.25,11.2077,20.67,20.43,32.0,6.06,18.78,35.1,9.21,11.69,7.1
2008-11-26,65.9,20.34,7.0,52.42,27.21,64.31,39.37,56.41,14.49,18.82,48.34,4.94,11.7501,22.34,22.05,34.67,6.3,20.76,37.69,10.19,12.17,7.9
2008-11-28,65.03,20.29,6.82,51.81,26.15,62.12,37.83,55.9,14.5,17.97,46.48,5.2,11.639,21.98,21.64,33.95,6.43,19.7,38.14,9.94,12.16,7.66
2008-12-01,58.44,16.72,6.0,47.23,23.91,56.41,33.86,51.83,12.53,14.9,37.59,4.79,10.3186,17.99,18.39,28.78,5.67,17.55,31.76,8.76,10.76,6.6
2008-12-02,60.14,17.14,5.98,49.54,24.66,57.61,35.61,54.13,12.77,14.67,38.75,4.65,10.6787,18.07,19.18,29.68,5.91,18.23,33.15,9.22,11.52,6.74
2008-12-03,61.01,16.55,5.94,49.01,24.78,57.9,35.6,55.05,12.51,14.7,36.82,4.66,10.3764,17.5,19.53,30.08,6.04,18.16,32.1,9.1,11.75,6.94
2008-12-04,55.11,15.16,5.04,47.06,23.04,53.37,30.61,53.19,11.41,12.82,34.13,4.32,9.5895,15.35,17.07,27.56,5.58,15.57,30.19,8.14,10.74,6.21
2008-12-05,52.67,15.83,5.07,48.8,23.78,52.61,30.23,53.42,11.85,13.35,33.1,4.44,9.9185,16.21,17.14,28.97,5.78,15.65,29.5,8.7,11.24,6.15
2008-12-08,56.61,17.1,5.77,51.21,25.32,56.09,30.74,55.52,12.68,14.11,36.15,4.77,10.5898,17.38,19.26,32.33,6.06,16.67,31.18,8.92,12.28,6.52
2008-12-09,57.37,17.0,5.88,49.55,25.46,56.89,31.33,54.54,12.99,14.77,37.28,4.98,10.7276,18.46,19.39,32.58,5.91,16.63,31.71,8.99,12.46,6.58
2008-12-10,62.39,17.99,6.34,51.44,26.54,62.31,32.78,55.84,13.84,16.06,38.43,5.24,11.31,19.62,21.93,36.19,6.26,17.78,32.93,8.81,13.0,7.09
2008-12-11,61.36,17.52,6.06,52.11,26.29,61.08,32.07,55.81,14.03,15.82,41.03,5.4,11.1144,19.61,21.17,36.53,6.09,18.43,31.96,8.5,12.93,6.89
2008-12-12,60.19,17.75,6.1,51.81,25.59,58.57,30.25,56.11,14.23,15.78,41.02,5.32,11.0788,19.58,20.61,34.82,6.01,17.83,31.02,8.54,12.71,7.02
2008-12-15,60.44,18.1,6.02,51.29,25.84,57.92,30.77,55.76,14.3,15.9,40.64,5.17,10.9855,19.11,20.47,34.6,5.96,16.78,32.31,8.5,12.81,7.05
2008-12-16,62.76,18.36,6.26,51.81,26.95,60.57,31.6,57.98,15.27,16.73,42.81,5.68,11.759,19.66,20.75,36.29,6.31,17.5,32.36,8.84,13.81,7.15
2008-12-17,62.27,18.08,6.12,50.38,26.6,59.09,30.97,56.53,15.25,16.37,45.16,5.85,11.9591,20.27,20.47,36.3,6.25,17.45,32.11,8.89,14.82,6.81
2008-12-18,58.73,16.46,5.77,47.89,25.66,55.59,28.85,53.7,13.99,14.42,40.75,5.49,11.3722,17.76,18.95,34.69,6.08,15.75,29.76,8.32,14.61,6.46
2008-12-19,62.74,17.47,5.9,46.46,25.29,57.48,28.91,52.32,14.5,14.91,40.8,5.5,11.5367,18.23,19.8,35.72,6.02,15.93,30.52,8.36,15.06,6.63
2008-12-22,59.72,17.36,5.41,45.5,24.66,54.29,27.22,52.24,14.09,13.98,41.14,5.14,11.0655,17.67,18.76,34.35,6.05,14.78,29.37,7.95,13.68,6.4
2008-12-23,59.45,17.04,5.37,45.38,24.13,54.24,28.18,52.38,13.75,14.03,42.07,5.08,11.0121,17.15,18.87,33.96,5.92,14.57,28.49,8.05,13.52,6.35
2008-12-24,59.03,17.07,5.3,45.65,23.9,54.21,27.97,52.85,13.85,14.06,41.06,5.04,10.8743,17.64,18.71,33.44,5.99,14.17,28.85,7.98,13.58,6.42
2008-12-26,60.0,17.25,5.45,46.13,24.19,55.09,28.6,53.83,14.28,14.54,42.27,4.99,11.0121,18.0,19.05,34.2,6.08,14.15,29.79,8.21,13.68,6.55
2008-12-29,61.41,18.16,5.67,46.92,24.4,56.42,29.43,54.41,14.48,15.02,45.03,5.01,11.5234,18.55,19.74,35.6,6.07,14.52,30.88,8.19,13.81,6.64
2008-12-30,61.95,18.61,5.84,48.12,25.62,56.37,29.29,54.81,14.69,15.47,46.34,5.24,11.8479,18.95,20.11,36.92,6.23,15.55,31.79,8.49,14.29,6.83
2008-12-31,62.7,18.68,5.92,48.51,25.79,56.55,29.63,55.68,15.06,16.12,46.22,5.29,12.1636,18.99,20.37,37.9,6.38,15.87,31.95,8.62,14.35,6.9
2009-01-02,66.68,20.0,6.26,50.18,27.31,58.95,31.32,56.94,16.11,17.75,49.33,5.42,12.8838,20.84,21.68,39.27,6.7,17.7,34.43,9.16,15.41,7.26
2009-01-05,69.87,20.84,6.68,50.27,27.62,61.09,31.45,56.93,16.29,18.9,50.46,5.82,13.0438,22.06,22.29,39.0,6.74,19.07,35.34,9.57,16.31,7.44
2009-01-06,72.08,22.18,6.74,50.72,27.72,60.57,31.65,56.0,17.32,19.32,49.96,6.04,13.2795,23.62,22.83,38.94,6.81,19.7,35.93,10.38,16.54,7.78
2009-01-07,70.43,20.92,6.26,48.5,26.51,58.04,30.56,54.57,17.14,18.24,48.13,5.73,12.7638,22.59,21.68,36.71,6.59,19.09,34.43,10.02,15.7,7.57
2009-01-08,69.07,21.62,6.33,48.68,26.88,57.33,30.98,55.16,17.53,18.35,50.27,5.96,13.2083,22.72,21.98,37.27,6.64,19.53,34.59,10.34,16.31,7.69
2009-01-09,67.83,20.03,6.01,47.75,25.89,56.43,29.61,54.1,15.75,17.48,47.84,5.96,12.8304,21.02,20.73,35.57,6.45,18.94,32.46,9.72,15.91,7.55
2009-01-12,63.28,18.96,5.82,46.44,25.13,54.35,28.29,53.38,14.85,16.66,44.97,5.71,12.3414,19.97,19.51,34.35,6.38,17.7,31.21,9.13,15.21,7.19
2009-01-13,64.29,19.74,5.93,47.1,25.5,55.37,29.85,54.34,15.16,17.55,46.5,5.96,12.7326,20.56,20.24,35.57,6.44,18.16,32.32,9.27,15.9,7.24
2009-01-14,61.65,18.47,5.57,45.7,24.51,52.59,28.32,52.38,14.25,16.1,44.22,5.74,12.1991,18.67,18.94,33.95,6.15,16.99,30.52,8.81,14.7,6.85
2009-01-15,62.45,18.91,5.68,46.41,24.13,51.58,28.6,53.46,14.43,16.51,45.54,5.96,12.2969,18.62,19.41,33.82,6.18,16.61,30.33,9.21,15.16,6.76
2009-01-16,62.67,18.57,5.7,47.04,24.59,50.5,28.47,54.47,14.69,16.54,45.66,6.63,12.6526,18.84,19.36,33.82,6.26,15.8,30.12,9.49,15.93,6.67
2009-01-20,59.09,17.0,5.21,44.8,22.75,47.16,27.13,53.21,13.76,15.12,44.8,6.35,11.7768,17.36,19.83,32.14,6.04,14.37,27.8,9.01,15.5,6.16
2009-01-21,63.06,18.49,5.77,46.71,24.59,51.16,29.19,55.28,14.68,17.17,48.77,6.74,12.6971,19.24,20.55,35.24,6.35,15.48,29.43,9.88,16.53,6.63
2009-01-22,62.15,17.82,5.68,45.87,23.94,49.41,28.47,54.56,13.96,16.41,46.92,6.48,12.5415,18.78,19.87,34.21,6.34,14.74,28.13,9.44,15.45,6.31
2009-01-23,64.03,18.75,6.07,46.44,23.99,53.22,29.74,54.43,15.12,17.46,49.58,6.68,12.906,19.91,20.49,35.09,6.44,15.58,31.01,10.15,16.3,6.54
2009-01-26,66.03,18.94,6.3,46.75,24.46,53.86,30.38,54.82,15.63,17.7,51.7,6.9,13.1639,20.47,21.29,35.9,6.69,15.7,31.7,10.67,17.14,6.53
2009-01-27,64.76,19.09,6.31,47.27,24.65,53.2,29.78,55.04,15.38,17.39,51.0,6.55,12.7193,20.82,20.71,35.84,6.81,15.26,31.68,10.52,16.08,6.68
2009-01-28,66.28,20.68,6.58,48.39,24.97,55.54,31.26,55.27,16.13,17.59,52.45,6.88,13.1105,22.49,21.45,37.51,6.94,15.95,33.33,11.61,16.74,7.07
2009-01-29,65.18,20.17,6.5,46.31,23.48,54.08,30.64,53.7,14.93,15.87,49.08,6.79,12.5904,21.23,20.92,35.9,6.77,14.96,31.65,10.92,16.37,6.78
2009-01-30,63.23,19.49,6.26,46.24,23.66,53.02,30.28,53.34,14.29,15.91,47.92,6.78,12.1058,20.54,20.25,34.46,6.59,14.36,30.8,10.7,15.99,6.75
2009-02-02,62.04,19.16,6.03,46.09,22.77,51.7,29.82,53.49,14.2,15.19,46.29,6.66,11.9502,20.17,20.04,34.21,6.64,14.14,30.79,9.63,15.18,6.5
2009-02-03,63.67,19.47,6.16,46.98,23.03,53.28,30.33,54.48,14.4,15.19,47.76,6.98,11.9324,19.9,20.88,34.92,6.68,14.48,30.94,9.8,15.58,6.61
2009-02-04,64.09,20.11,6.27,46.95,22.82,50.0,30.64,54.16,15.29,15.36,48.63,7.21,11.9324,21.24,21.51,35.21,6.5,14.02,31.91,10.04,15.86,6.8
2009-02-05,65.69,20.83,6.54,48.03,23.36,51.19,30.87,55.64,15.85,15.81,50.29,7.01,11.879,21.77,22.27,35.47,6.54,14.1,33.63,10.48,15.72,7.14
2009-02-06,66.38,21.32,6.78,49.12,23.87,50.09,30.57,56.31,16.33,16.45,52.09,7.41,12.0702,22.68,22.92,35.86,6.33,15.53,34.18,10.78,15.74,7.51
2009-02-09,66.93,21.02,7.03,48.8,24.16,51.08,31.61,55.71,16.3,16.83,52.33,7.69,12.4303,23.38,23.09,37.03,6.33,16.81,34.81,10.84,16.33,7.45
2009-02-10,63.4,20.2,6.77,46.64,22.96,48.37,29.67,53.37,15.18,15.88,49.18,7.24,11.7101,22.06,22.72,35.02,6.13,16.13,32.73,10.53,15.49,7.16
2009-02-11,61.4,20.05,6.49,46.73,22.88,45.3,28.76,52.28,15.22,15.86,49.27,7.32,11.7635,21.96,22.0,35.24,6.23,16.06,32.12,10.37,15.37,7.22
2009-02-12,61.63,19.44,6.52,46.23,23.0,44.56,28.64,52.72,15.03,15.81,48.57,7.52,11.9146,21.82,22.29,35.28,6.3,15.74,31.68,10.58,16.01,7.25
2009-02-13,61.79,19.46,5.94,46.15,22.74,45.31,28.47,52.28,15.15,16.2,50.33,7.47,12.1865,22.09,22.51,35.74,6.3,16.9,31.5,10.12,16.07,7.32
2009-02-17,57.45,17.92,5.45,43.8,21.38,41.72,25.13,49.96,13.55,15.44,45.32,7.3,11.18,19.67,20.6,33.08,5.95,15.32,28.98,9.99,14.76,6.75
2009-02-18,56.56,18.25,5.1,43.76,21.05,42.16,25.3,50.43,14.09,15.73,44.62,6.81,11.0446,20.02,20.27,32.56,5.76,14.82,28.98,9.76,14.18,6.6
2009-02-19,56.2,18.45,5.08,44.13,21.11,42.56,24.94,50.58,14.08,16.45,44.96,6.83,11.1755,20.84,20.81,32.41,5.7,15.12,29.24,9.94,13.78,5.96
2009-02-20,53.82,17.64,4.9,43.06,19.93,41.22,24.62,49.93,14.14,16.12,44.46,6.24,10.7196,20.17,20.02,31.62,5.49,14.79,27.98,9.51,12.78,5.53
2009-02-23,50.16,16.56,4.63,41.65,18.99,39.16,22.78,48.58,13.23,15.47,43.08,6.13,10.1735,18.9,18.67,30.05,5.21,13.55,26.69,8.84,12.36,5.18
2009-02-24,51.02,17.76,4.79,43.2,19.83,40.2,23.83,50.53,14.11,16.25,45.11,6.59,10.9092,20.49,19.63,31.88,5.0,14.32,28.86,9.44,13.26,5.62
2009-02-25,50.33,17.04,4.73,42.02,19.4,38.98,23.25,50.5,13.73,16.59,44.96,6.94,10.7512,20.73,19.43,31.67,5.17,14.49,28.24,9.43,13.7,5.71
2009-02-26,50.44,17.3,4.69,41.81,19.43,39.14,22.97,49.73,13.83,16.68,46.39,6.89,10.9001,20.83,19.61,33.17,5.12,14.75,28.95,9.67,13.51,5.54
2009-02-27,49.81,17.15,4.66,40.18,18.87,37.59,22.36,47.59,13.58,16.8,47.13,6.77,10.5029,20.77,18.98,32.77,5.04,14.31,28.87,9.58,12.94,5.39
2009-03-02,44.13,15.68,4.15,38.13,17.75,33.86,20.37,45.5,12.31,14.7,44.67,6.13,9.4423,18.62,16.97,30.87,4.62,12.47,27.19,8.79,11.33,4.77
2009-03-03,44.58,15.83,4.47,38.21,17.82,35.18,21.46,45.11,12.43,14.29,44.47,6.25,9.4739,18.89,17.45,30.82,4.5,12.74,27.05,8.61,11.48,4.8
2009-03-04,47.53,16.72,4.75,39.23,18.72,36.79,22.83,46.04,13.61,15.02,47.53,6.53,9.9117,20.47,18.31,33.37,4.57,13.54,29.46,9.09,11.61,4.97
2009-03-05,45.77,15.81,4.65,37.37,17.89,35.48,23.16,43.61,12.81,14.38,45.42,6.14,9.5912,19.14,17.73,31.61,4.35,12.78,27.43,8.71,10.91,4.69
2009-03-06,45.07,15.55,4.72,38.56,17.87,34.36,23.27,44.88,12.59,14.41,47.17,5.99,9.4423,19.39,17.69,32.14,4.27,12.45,27.86,8.8,10.84,4.69
2009-03-09,43.31,15.89,4.76,38.57,18.46,33.43,22.53,45.26,13.09,14.73,46.5,6.12,9.5777,20.17,17.83,32.05,4.1,11.87,27.82,8.87,11.1,4.77
2009-03-10,45.99,17.12,5.02,40.89,19.2,34.76,23.64,47.24,13.62,16.03,50.3,6.47,10.2231,21.99,19.06,34.06,4.24,13.58,29.98,9.62,11.37,5.23
2009-03-11,47.75,16.79,4.94,40.52,19.19,36.41,24.13,46.1,13.13,15.88,49.27,6.39,10.196,21.88,19.08,34.23,4.26,14.21,29.43,9.29,11.39,5.24
2009-03-12,50.37,17.44,5.29,41.96,18.89,38.11,26.28,47.07,13.54,16.64,50.95,6.35,10.6383,22.97,20.0,35.91,4.41,15.42,30.31,9.77,11.73,5.42
2009-03-13,51.37,17.16,5.16,41.63,18.4,39.02,26.36,47.1,13.42,15.8,50.63,6.17,10.6654,22.45,19.92,34.78,4.53,15.12,29.81,9.8,11.57,5.3
2009-03-16,52.46,17.61,5.23,41.65,18.25,40.04,27.49,46.94,13.71,16.15,50.82,6.43,11.031,22.9,20.39,34.08,4.61,15.33,31.44,10.39,11.96,5.38
2009-03-17,54.47,18.01,5.58,43.22,19.0,40.99,28.19,48.43,14.42,16.54,53.5,6.74,11.2612,23.43,21.27,35.35,4.82,15.76,31.94,10.75,12.35,5.5
2009-03-18,54.72,18.59,5.6,44.07,19.35,40.99,27.71,48.48,14.5,16.47,51.99,6.68,11.2477,23.21,21.71,36.15,4.94,15.95,32.55,11.04,12.36,5.57
2009-03-19,56.68,19.46,6.04,44.43,19.33,42.26,28.26,47.9,14.83,17.46,55.96,6.71,11.5095,24.33,22.33,37.51,5.11,17.25,33.61,11.84,12.97,5.85
2009-03-20,54.68,18.15,5.75,42.83,19.1,41.12,27.68,46.33,14.02,16.3,53.35,6.2,10.9588,23.5,21.66,36.09,4.99,16.33,31.5,11.33,12.04,5.67
2009-03-23,59.56,20.06,6.29,45.76,20.59,44.96,29.52,49.44,15.04,17.47,57.23,6.47,12.0511,26.14,23.88,38.78,5.28,18.38,35.46,12.29,12.38,6.2
2009-03-24,57.53,19.58,6.36,45.64,20.02,42.84,28.63,48.63,15.23,16.93,56.13,6.42,12.1007,25.65,22.99,37.48,5.16,17.93,35.02,11.87,12.2,5.77
2009-03-25,56.99,19.15,6.23,46.13,20.06,42.72,28.35,49.18,14.52,17.42,55.55,6.65,12.1368,25.59,22.7,37.37,5.27,18.28,34.39,11.79,12.44,5.82
2009-03-26,57.59,19.18,6.07,46.44,20.37,41.83,27.7,49.93,14.37,18.62,54.89,7.03,12.4618,25.87,23.22,37.38,5.33,18.1,34.55,11.78,13.26,5.82
2009-03-27,55.61,18.32,5.76,45.6,20.38,39.65,26.5,49.05,13.88,17.32,50.27,6.59,12.3264,24.29,22.31,36.86,5.17,17.85,33.01,11.65,12.72,5.57
2009-03-30,53.5,17.31,5.48,44.21,19.72,38.55,25.32,48.11,13.18,16.56,47.63,6.21,11.4914,22.97,21.76,35.74,5.03,16.52,31.19,11.44,11.84,5.34
2009-03-31,54.03,16.7,5.39,44.5,19.79,38.61,24.47,47.73,12.88,16.17,46.79,6.23,11.866,22.31,22.45,35.39,5.11,16.19,30.81,11.35,11.95,5.49
2009-04-01,55.7,16.81,5.57,45.2,20.11,40.16,25.53,48.53,12.95,16.76,47.89,6.14,12.2226,22.82,23.16,36.46,5.21,16.41,31.18,11.44,12.3,5.57
2009-04-02,57.26,17.51,5.86,46.53,20.94,41.81,26.96,49.24,13.59,18.13,50.47,6.43,12.9809,24.2,24.33,38.23,5.4,17.15,33.22,11.95,13.03,5.88
2009-04-03,57.32,18.43,6.22,46.64,21.4,43.15,28.21,49.37,14.43,20.28,51.59,6.54,13.1208,25.19,24.95,38.41,5.44,17.55,34.19,12.6,13.24,6.02
2009-04-06,55.55,17.77,6.23,46.25,20.8,41.81,27.12,49.1,14.15,19.74,49.9,6.53,12.8455,24.47,24.92,36.71,5.38,17.03,33.34,12.07,13.14,5.86
2009-04-07,52.88,17.09,6.0,45.27,20.05,40.02,25.9,48.16,13.55,19.09,48.58,6.24,12.5205,23.52,24.18,35.44,5.29,16.22,32.61,11.72,12.94,5.58
2009-04-08,55.19,17.4,6.18,45.32,19.98,40.57,26.38,48.34,13.77,19.42,49.77,6.27,12.8093,24.19,24.96,36.1,5.33,16.88,33.03,12.15,13.46,5.96
2009-04-09,58.1,18.12,6.53,45.82,20.41,42.26,27.41,48.95,14.26,20.57,50.45,6.58,13.211,25.99,25.55,37.22,5.46,18.56,33.5,12.88,14.02,6.21
2009-04-13,58.57,17.99,6.4,44.99,20.24,42.17,27.69,47.68,14.13,20.46,49.92,6.49,13.0215,26.44,25.47,37.34,5.51,19.73,33.57,12.77,13.76,6.17
2009-04-14,57.45,18.01,6.38,44.06,19.99,42.97,27.17,47.45,14.7,20.27,49.29,6.29,12.8184,26.93,25.12,36.79,5.46,20.2,33.46,12.52,13.72,6.21
2009-04-15,56.75,18.32,6.31,44.14,20.06,43.12,26.59,47.76,14.87,20.95,48.21,6.2,12.8409,26.47,24.39,37.1,5.49,20.27,34.54,12.51,13.94,6.27
2009-04-16,57.33,19.29,6.47,43.63,20.1,43.12,26.3,47.25,15.47,22.59,48.17,6.83,13.3149,26.98,25.07,37.51,5.62,20.77,34.89,12.93,14.38,6.41
2009-04-17,58.24,19.44,6.66,43.69,20.3,45.05,26.97,46.79,15.64,23.37,47.56,7.05,13.5496,27.18,25.69,37.93,5.7,21.67,35.33,13.49,14.5,6.74
2009-04-20,55.24,18.19,6.03,42.27,19.17,41.73,25.13,45.76,15.65,21.23,43.72,6.7,12.8861,24.8,23.9,35.54,5.54,19.92,33.45,12.42,13.4,6.13
2009-04-21,55.8,19.14,6.19,42.94,19.56,43.18,25.55,46.42,16.62,23.06,43.59,6.6,13.2246,25.32,24.51,35.65,5.67,21.01,35.37,12.82,13.6,6.42
2009-04-22,55.46,19.61,6.09,42.19,19.23,43.01,25.3,45.39,16.55,23.64,43.52,6.51,13.035,25.6,23.81,35.33,5.64,20.89,35.07,12.82,13.68,6.38
2009-04-23,56.82,19.64,6.35,43.37,20.18,44.08,26.99,46.06,16.48,22.68,45.38,6.46,13.3374,22.74,24.49,35.6,5.64,21.2,35.36,12.58,14.21,6.46
